"title_es","title_en","id","category_id","company_id","area_id","account_id","for_sale","end_at","sale_price","for_rent","rent_price","is_rent_long_term","is_rent_short_term","is_rent_time_share","is_short_sale","is_repossessed","address1","postal_code","year_built","maintenance","maintenance_price","exemption","exemption_price","latitude","longitude","catastro","financing_rural","financing_fha","financing_conventional","financing_vivienda","financing_cash","financing_loan_with_repairs","financing_private","financing_assume_mortgage","status","bathrooms","rooms","sqf","sqm","internal_number","mls_number","co_number","cpr_number","zonification","internal_notes","showing_instructions","key_number","key_box","description_es","description_en","parkings","floors","extra","category_id"
",75,0,NULL,15
"Bo. Hato Abajo","Bo. Hato Abajo",157869,46,1,6,29037,1,20160412,190000.00,0,0.00,0,0,0,0,1,"PR-2 KM 81.6","",0,NULL,0.00,NULL,0.00,18.47473,-66.75091,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,4305,477,"CR-14-115 ",NULL,NULL,NULL,"","Catastro 011-080-345-02-000","","","","Excelente propiedad reposeida, accesible a las vias principales con buena exposicion comercial para uno o dos locales comerciales, area de recibo de mercancia, perfecta para negocio al detal, oficinas medicas o auto parts. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Excelente propiedad reposeida, accesible a las vias principales con buena exposicion comercial para uno o dos locales comerciales, area de recibo de mercancia, perfecta para negocio al detal, oficinas medicas o auto parts. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",4,0,NULL,15
"Bo. Hato Abajo","Bo. Hato Abajo",157867,46,1,6,29037,1,20160207,38295.00,0,0.00,0,0,0,0,1,"Manuel Perez Fuentes","00612",0,NULL,0.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,1277,0,"OREO 1664WB",NULL,NULL,NULL,NULL,"Catastro 012-85-0-09-001

PROPIEDAD VENDIDA EN BULK.","","","","Propiedad mixta (residencial y comercial) reposeida de 1277pc, en una de las calles principales del Casco Urbano de Arecibo.  Perfecta para establecer oficina legal, medica y devengar renta residencial la unidad del segundo nivel.  Aproveche este excelente bajo precio. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Propiedad mixta (residencial y comercial) reposeida de 1277pc, en una de las calles principales del Casco Urbano de Arecibo.  Perfecta para establecer oficina legal, medica y devengar renta residencial la unidad del segundo nivel.  Aproveche este excelente bajo precio. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",0,0,NULL,15
"Bo. Miraflores","Bo. Miraflores",157865,46,1,6,29037,1,20160207,85100.00,0,0.00,0,0,0,0,1,603,"",0,NULL,0.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,2685,0,"CR-14-046 ",NULL,NULL,NULL,NULL,"Catastro 053-048-393-03-000

PROPIEDAD VENDIDA EN BULK.","","","","Excelente propiedad reposeida, perfecta para taller de ebanisteria, almacen o iglesia, 2,685pc, 1,486mc de solar, ubicada a minutos de Carr. #2, llamenos ahora mismo y presente su oferta.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Excelente propiedad reposeida, perfecta para taller de ebanisteria, almacen o iglesia, 2,685pc, 1,486mc de solar, ubicada a minutos de Carr. #2, llamenos ahora mismo y presente su oferta.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",0,0,NULL,15
"Sabana Hoyos","Sabana Hoyos",157862,46,1,6,29037,1,20160126,205000.00,0,0.00,0,0,0,0,1,639,"",0,NULL,0.00,NULL,0.00,18.41887,-66.61077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,6939,0,"CR-14-009 ",NULL,NULL,NULL,"","CATASTRO 054-053-591-07-001
","","","","Propiedad comercial reposeido de uso mixto, perfecto colmado, panadería o negocio al detal, 6,938.78pc en 1,000mc de solar, incluye propiedad residencial en la parte superior de la propiedad.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Propiedad comercial reposeido de uso mixto, perfecto colmado, panadería o negocio al detal, 6,938.78pc en 1,000mc de solar, incluye propiedad residencial en la parte superior de la propiedad.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",0,0,NULL,15
"Bo. Aceituna","Bo. Aceituna",157858,31,1,51,29035,1,20171120,95000.00,0,0.00,0,0,0,0,1,464,"",0,"",0.00,"",0.00,18.44379,-67.06138,"","","","","","","","","","PUBLISHED",0,0,2028,0,"CR-14-133 ","",3140438,"","","Catastro 025-000-006-62-001","","","","Excelente propiedad reposeida, la misma consta de un local comercial del 2,028pc, 2 baños, en solar de 900.4598mc.  Ideal para establecer negocio de panaderia, pizzeria, colmado, entre otros.  A solo 5 minutos de la Carr. PR #2.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Excelente propiedad reposeida, la misma consta de un local comercial del 2,028pc, 2 baños, en solar de 900.4598mc.  Ideal para establecer negocio de panaderia, pizzeria, colmado, entre otros.  A solo 5 minutos de la Carr. PR #2.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",6,0,NULL,22
"Bo. Membrillo","Bo. Membrillo",157854,46,1,14,29035,1,20160127,235000.00,0,0.00,0,0,0,0,1,485,"",0,NULL,0.00,NULL,0.00,18.48438,-66.88042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",2,0,117000,0,"CR-14-051 ",NULL,NULL,NULL,NULL,"CATASTRO: 009-000-010-28-000
Le faltan ventanas, puertas, sistema electrico y equipos de baño.","","","","Edificio comercial, 11,700pc en 9,333 de solar, ideal para iglesia o colegio privado. Tiene varios espacios para salones y oficinas.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Edificio comercial, 11,700pc en 9,333 de solar, ideal para iglesia o colegio privado. Tiene varios espacios para salones y oficinas.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",0,2,NULL,15
"C/Damasco Marginal Central-Levittown","C/Damasco Marginal Central-Levittown",157849,46,1,84,32346,1,20160211,447700.00,0,0.00,0,0,0,0,1,"Damasco","",0,NULL,0.00,NULL,0.00,18.45280,-66.17739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",6,0,14377,0,"CR-14-022",NULL,NULL,NULL,NULL,"CATASTROS: 039-042-057-22-001 / 039-042-057-23-001

","","C-294","","Edificio reposeida 14,377pc en 1,001.68mc de solar, en excelente localizacion cerca de avenidas principales, muy buenas condiciones. Ideal para Instituto, Centro de Aprendizaje o Centro Escolar pequeño. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Edificio reposeida 14,377pc en 1,001.68mc de solar, en excelente localizacion cerca de avenidas principales, muy buenas condiciones. Ideal para Instituto, Centro de Aprendizaje o Centro Escolar pequeño. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",0,2,NULL,15
"Lagos del Plata-Levittown","Lagos del Plata-Levittown",157847,46,1,84,32346,1,20160207,382580.00,0,0.00,0,0,0,0,1,"6 Alvarez Changa","",0,NULL,0.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,6178,0,"",NULL,NULL,NULL,"","PROPIEDAD VENDIDA EN BULK.","","","","Excelente propiedad reposeida de uso mixto 6178pc de construccion en806.01 mc de solar, tremenda residencia con local comercial en parte posterior con acceso a la Avenida.  Excelente localizacion.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Excelente propiedad reposeida de uso mixto 6178pc de construccion en806.01 mc de solar, tremenda residencia con local comercial en parte posterior con acceso a la Avenida.  Excelente localizacion.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",0,0,NULL,15
"Calle Celso Barbosa","Calle Celso Barbosa",157826,33,1,44,25966,1,20171120,69000.00,0,0.00,0,0,0,0,1,"Jose Celso Barbosa","",0,NULL,0.00,NULL,0.00,18.18242,-65.86534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED","",0,3556,0,"CR-14-131 ","",3138260,"",NULL,"Reparaciones minimas
Catastro 280-012018-03-001

10/12/16 CAMBIO PRECIO DE VENTA DE $105K A $69K PRECIO DE LIQUIDACION - JLOPEZ.","","","","Propiedad comercial reposeida de 3556pc, uso mixto, zona de mucho trafico, localizada en el Casco Urbano de Las Piedras.  Incluye dos apartamentos en la parte superior.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Propiedad comercial reposeida de 3556pc, uso mixto, zona de mucho trafico, localizada en el Casco Urbano de Las Piedras.  Incluye dos apartamentos en la parte superior.  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",0,2,NULL,10
"Aibonito Plaza","Aibonito Plaza",157824,32,1,5,16921,1,20170323,39000.00,0,0.00,0,0,0,0,1,"Pedro Rosario","",0,NULL,0.00,NULL,0.00,18.14272,-66.26640,"297-038-264-08-009",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,1000,93,"CR-14-024","",3138158,"","C-I","10/12/16 CAMBIO PRECIO DE VENTA DE $60K A $39K PRECIO DE LIQUIDACION - JLOPEZ. ","",1615,"","Oficina comercial de 1,000pc aproximdamente en el Centro Comercial Plaza Aibonito, cerca del Hosp. Menonita, excelente para oficina profesional, oficina medica.  Amplio estacionamiento para clientes, sumamente accesible. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Oficina comercial de 1,000pc aproximdamente en el Centro Comercial Plaza Aibonito, cerca del Hosp. Menonita, excelente para oficina profesional, oficina medica.  Amplio estacionamiento para clientes, sumamente accesible. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",2,0,NULL,9
"Aibonito Plaza","Aibonito Plaza",157822,32,1,5,16921,1,20170323,39000.00,0,0.00,0,0,0,0,1,"Pedro Rosario","",0,NULL,0.00,NULL,0.00,18.14272,-66.26640,"297-038-264-08-008",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,1000,93,"CR-14-023","",3999787,"","C-I","10/12/16 CAMBIO PRECIO DE VENTA DE $60K A $39K PRECIO DE LIQUIDACION - JLOPEZ. ","","#1614","","Reposeída. Oficina comercial de 1,000pc aproximdamente en el Centro Comercial Plaza Aibonito, cerca del Hosp. Menonita, excelente para oficina profesional, oficina medica.  Amplio estacionamiento para clientes, sumamente accesible. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Reposeída. Oficina comercial de 1,000pc aproximdamente en el Centro Comercial Plaza Aibonito, cerca del Hosp. Menonita, excelente para oficina profesional, oficina medica.  Amplio estacionamiento para clientes, sumamente accesible. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",2,0,NULL,9
"Caimital Alto","Caimital Alto",157736,33,1,3,29035,1,20171120,319000.00,0,0.00,0,0,0,0,1,"PR-2","",0,NULL,0.00,NULL,0.00,18.44981,-67.10307,"024-054-448-60-901",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,8590,2389,"CR-14-047","",3139658,"","","CATASTRO 024-054-448-60-901

16/MARZO/17 CAMBIO P/V SEGUN EMAIL BPPR MEI-LING GONZALEZ DE $340K A $319K - JLOPEZ. ","","","","Propiedad de uso mixto en excelente localizacion, frente la PR #2, estructura residencial de 3h,1b, area comercial antes utilizada para taller de hojalateria,  perfecta para taller de mecanica o similar, 2389mc, area de alto trafico. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com
","Propiedad de uso mixto en excelente localizacion, frente la PR #2, estructura residencial de 3h,1b, area comercial antes utilizada para taller de hojalateria,  perfecta para taller de mecanica o similar, 2389mc, area de alto trafico. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com
",0,0,NULL,10
"Macor by the Sea","Macor by the Sea",157685,29,1,60,29035,1,20171120,385000.00,0,0.00,0,0,0,0,1,"","",0,"",0.00,"",0.00,"","","","","","","","","","","","PUBLISHED",3,3,3425,0,"R03-13-020 ",NULL,NULL,NULL,NULL,"","","","","Hermoso Pentouse en Macor By The Sea. Consta de 3 habitaciones, 3 baños, sala, cocina, comedor, \"family\", laundry interior, amplia terraza y balcón con excelente vista al mar. Condominio tiene piscina, gasebo, gimnasio, y salon de juegos. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

","Hermoso Pentouse en Macor By The Sea. Consta de 3 habitaciones, 3 baños, sala, cocina, comedor, \"family\", laundry interior, amplia terraza y balcón con excelente vista al mar. Condominio tiene piscina, gasebo, gimnasio, y salon de juegos. Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com

",2,0,NULL,8
"Bo.Vega Redonda Sect. Lazos Arriba","Bo.Vega Redonda Sect. Lazos Arriba",157656,29,1,23,25497,1,20171120,64900.00,0,0.00,0,0,0,0,1,778,"00782",0,"",0.00,"",0.00,18.21494,66.21273,"248-006-338-08-000","","","","","","","","","PUBLISHED",1,3,1629,0,"R03-13-011","",3467382,"","","LISTADO A JORGE RODZ., ERICK ESTARA ATENDIENDOLO HASTA SE REASIGNE LISTADO. 
JLOPEZ. 4/14/16.

8/1/16 Propiedad asignada nueva a RR según inventario de BPPR. JLOPEZ. 

12/22/16 Cambio de precio segun email de BPPR Mei-Ling Gonzalez de $63,492 a $64,900 - JLOPEZ.","","","","Propiedad reposeída localizada en el Bo. Palomas, Sector Lazos Arriba en Vega Redonda.  Consta de 2h - 2b, sala, comedor, cocina, 1074 pies cuadrados.  Solar de 2,432.97 metros cuadrados  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com","Propiedad reposeída localizada en el Bo. Palomas, Sector Lazos Arriba en Vega Redonda.  Consta de 2h - 2b, sala, comedor, cocina, 1074 pies cuadrados.  Solar de 2,432.97 metros cuadrados  Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com",0,0,NULL,8
"Bo. Guanajibo","Bo. Guanajibo",157640,29,1,12,32506,1,20160727,180000.00,0,0.00,0,0,0,0,1,102,"",0,NULL,0.00,NULL,0.00,18.13211,67.18553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,0,900,"R01-13-042,43,44",NULL,NULL,NULL,"","#Catastro:  283-061-819-04-000
","","","","(3) Excelentes solares de 900mc, perfecto para construccion de casa de verano, camper o uso similar.  Accesible a playas y area turistica costera.Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com
","(3) Excelentes solares de 900mc, perfecto para construccion de casa de verano, camper o uso similar.  Accesible a playas y area turistica costera.Toda oferta esta sujeta a aprobacion final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com
",0,0,"",8
"Bo. Monte Grande","Bo. Monte Grande",157638,8,1,12,26384,1,20171101,39000.00,0,0.00,0,0,0,0,1,102,"",0,"",0.00,"",0.00,18.02613,-67.17124,"332-019-089-04-002","","","","","","","","","PUBLISHED",0,0,0,2379,"R01-13-041","",3999774,"","","10/12/16 CAMBIO PRECIO DE VENTA DE $59,290 A $39K PRECIO DE LIQUIDACION - JLOPEZ.","","","","Reposeída.  Excelente terreno de aproximadamente 2379.88 metros cuadrados, con buena topografía para construcción de residencia. Ubica frente a la Carr. PR-102, cerca del casco urbano de Cabo Rojo. Toda oferta está sujeta a aprobación final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com
","Reposeída.  Excelente terreno de aproximadamente 2379.88 metros cuadrados, con buena topografía para construcción de residencia. Ubica frente a la Carr. PR-102, cerca del casco urbano de Cabo Rojo. Toda oferta está sujeta a aprobación final por el Banco.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
Para ver esta y mas propiedades acceda: www.realityrealtypr.com
",0,0,"semi llano",16
"COND. FLAMBOYAN","COND. FLAMBOYAN",157617,29,1,82,30168,1,20160308,225000.00,0,0.00,0,0,0,0,0,"Ashford","00902",0,NULL,0.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",1,1,853,0,"05-14-048",NULL,NULL,NULL,NULL,"CO #: 3101368","",59,"","Aparatmento de 1h, convertible a 2 h, 1 b, walking closet, laundry, sala, comedor, cocina, 1 pkg. Acceso directo a la laguna. Vista a la Laguna del Condado. Localización privilegiada. disfruta de la vista a la laguna y a 200 metros de la playa. ¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!","Aparatmento de 1h, convertible a 2 h, 1 b, walking closet, laundry, sala, comedor, cocina, 1 pkg. Acceso directo a la laguna. Vista a la Laguna del Condado. Localización privilegiada. disfruta de la vista a la laguna y a 200 metros de la playa. ¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD!",1,0,NULL,8
"Ave. Baldorioty de Castro ","Ave. Baldorioty de Castro ",157575,46,1,85,10007,1,20160205,137500.00,0,0.00,0,0,0,0,1,"Baldorioty de Castro (Marginal)","",0,NULL,0.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED",0,0,0,726,"CR-14-054 OREO 1025",NULL,NULL,NULL,"","Cambio de precio enviado por el Carlos Berrios BPPR el 28/abril/14 de $350K a $275K.","","","","Reposeída. Terreno comercial de aprox. 726.30m2 ubicado en la Ave. Baldorioty de Castro.  Apropiado para una diversidad de actividad comercial, tales como lote de venta de autos, oficinas profesionales, facilidad de comida rápida y laboratorio clínico entre otros.  Cerca del Hospital del Niño, Universidad Sagrado Corazón, Norte Shopping Center y Centro Gubernamental Minillas.  Zonificación ZU-G2. TODA OFERTA  ESTA SUJETA A LA APROBACION DEL BANCO. 
\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
\"Para ver esta y mas propiedades, acceda: www.realityrealtypr.com.\"","Reposeída. Terreno comercial de aprox. 726.30m2 ubicado en la Ave. Baldorioty de Castro.  Apropiado para una diversidad de actividad comercial, tales como lote de venta de autos, oficinas profesionales, facilidad de comida rápida y laboratorio clínico entre otros.  Cerca del Hospital del Niño, Universidad Sagrado Corazón, Norte Shopping Center y Centro Gubernamental Minillas.  Zonificación ZU-G2. TODA OFERTA  ESTA SUJETA A LA APROBACION DEL BANCO. 
\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"
\"Para ver esta y mas propiedades, acceda: www.realityrealtypr.com.\"",0,0,"llano",15
"Munoz Rivera-Hato Rey","Munoz Rivera-Hato Rey",157547,46,1,79,10010,1,20160207,2510450.00,0,0.00,0,0,0,0,1,"Munoz Rivera ","",0,NULL,0.00,NULL,0.00,18.39988,-66.05652,"087-011-102-12-000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PUBLISHED","",0,98227,3068,"CR-14-104",NULL,NULL,NULL,"","PROPIEDAD VENDIDA EN BULK.","","","","Edificio comercial de oficinas, 8 pisos, estacionamiento multipisos de 7 niveles. Estrategicamente localizado en Hato Rey. Oferta sujeta a aprobacion final por el Banco.  \" PORQUE VENDEMOS TU PROPIEDAD RECORD\" Para ver esta y  mas propiedad acceda: www.realityrealtypr.com.","Edificio comercial de oficinas, 8 pisos, estacionamiento multipisos de 7 niveles. Estrategicamente localizado en Hato Rey. Oferta sujeta a aprobacion final por el Banco.  \" PORQUE VENDEMOS TU PROPIEDAD RECORD\" Para ver esta y  mas propiedad acceda: www.realityrealtypr.com.",0,8,NULL,15
"Cond. Macor By The Sea, Rincon","Cond. Macor By The Sea, Rincon",157521,29,1,60,29035,1,20171120,375000.00,0,0.00,0,0,0,0,1,"","00677",0,"",0.00,"",0.00,"","","","","","","","","","","","PUBLISHED",3,3,3272,0,"R03-13-019",NULL,NULL,NULL,NULL,"CO #3071774 / Lozas del piso de la cocina se estan despegando.","","Edwin / Omar","","Hermoso Pent House en Macor By The Sea.  Consta de 3 habitaciones, 3 baños, sala, cocina, comedor, \"family\", laundry interior, amplia terraza y balcón con excelente vista al mar.  Condominio tiene piscina, gasebo, gimnasio, y salon de juegos.
